Loc #,Region,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year
2525,Okinawa,Port Call,Jan-20,,"2,929.60",,,"2,020.00"
2525,Okinawa,Port Call,Feb-20,,"7,924.00",,,"2,020.00"
2525,Okinawa,Port Call,Mar-20,,"1,585.60",,,"2,020.00"
2525,Okinawa,Port Call,Apr-20,,"2,293.60",,,"2,020.00"
2525,Okinawa,Port Call,May-20,,,,,"2,020.00"
2525,Okinawa,Port Call,Jun-20,,"3,305.60",,,"2,020.00"
2525,Okinawa,Port Call,Jul-20,,964.15,,,"2,020.00"
2525,Okinawa,Port Call,Aug-20,,-,,,"2,020.00"
2525,Okinawa,Port Call,Sep-20,,337.30,"48,864.00","41,401.05","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-08,,"51,568.80",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-08,,"55,586.70",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-12,,"92,056.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-12,,"82,043.50",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-12,,"84,143.05",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-13,,"88,307.40",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-13,,"80,711.65",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-13,,"68,641.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-13,,"70,561.70",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-13,,"73,693.95",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-13,,"53,298.45",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-13,,"78,269.75",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-13,,"45,059.95",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-13,,"69,641.80","11,05,844.58","8,86,428.80","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-13,,"80,046.90",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-13,,"73,634.85",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-13,,"1,05,758.15",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-14,,"59,104.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-14,,"51,452.00",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-14,,"35,755.20",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-14,,"71,132.10",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-14,,"65,625.60",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-14,,"48,307.65",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-14,,"57,217.10",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-14,,"43,704.15",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-14,,"66,072.80","9,44,559.86","7,57,810.80","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-14,,"38,664.10",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-14,,"69,800.50",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-14,,"70,773.15",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-15,,"47,433.25",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-15,,"65,089.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-15,,"64,903.50",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-15,,"67,136.75",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-15,,"85,217.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-15,,"65,495.75",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-15,,"47,956.70",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-15,,"62,528.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-15,,"65,335.20","9,37,261.35","7,50,333.80","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-15,,"57,097.35",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-15,,"59,361.10",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-15,,"58,989.20",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-16,,"59,151.90",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-16,,"65,505.20",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-16,,"72,747.65",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-16,,"62,974.85",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-16,,"59,738.35",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-16,,"67,815.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-16,,"46,527.10",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-16,,"54,731.20",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-16,,"76,677.15","$9,27,183.13","$7,41,316.35","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-16,,"56,105.80",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-16,,"57,378.00",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-16,,"39,208.05",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-17,,"74,294.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-17,,"53,062.15",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-17,,"46,548.10",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-17,,"64,815.40",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-17,,"84,214.85",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-17,,"53,957.85",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-17,,"63,526.45",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-17,,"61,235.65",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-17,,"42,008.70","$8,66,641.41","$6,96,355.30","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-17,,"60,500.95",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-17,,"47,987.05",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-17,,"53,706.75",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-18,,"60,241.55",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-18,,"58,512.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-18,,"60,874.95",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-18,,"71,126.60",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-18,,"66,886.20",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-18,,"58,840.90",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-18,,"66,283.00",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-18,,"43,921.65",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-18,,"54,839.70","$8,88,156.30","$7,03,721.60","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-18,,"56,190.45",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-18,,"44,396.70",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-18,,"68,884.25",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-19,,"54,537.25",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-19,,"68,482.80",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-19,,"73,001.25",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-19,,"84,812.50",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-19,,"61,716.00",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-19,,"60,979.95",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-19,,"77,737.30",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-19,,"46,556.95",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-19,,"27,443.05","9,02,217.90","7,24,738.45","2,020.00"
2664,New Sanno,New Sanno Hotel,Oct-19,,"1,27,943.75",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Nov-19,,"46,934.45",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Dec-19,,"73,772.25",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jan-20,,"82,653.75",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Feb-20,,"65,680.45",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Mar-20,,"52,454.50",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Apr-20,,-,,,"2,020.00"
2664,New Sanno,New Sanno Hotel,May-20,,,,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jun-20,,,,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Jul-20,,"41,805.20",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Aug-20,,"25,821.60",,,"2,020.00"
2664,New Sanno,New Sanno Hotel,Sep-20,,,"6,51,836.10","5,17,065.95","2,020.00"
3078,Atsugi,Corner Pocket,Oct-12,,"9,218.50",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-12,,"46,388.35",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-12,,"48,217.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-13,,"53,816.35",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-13,,"31,599.20",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-13,,"27,562.70",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-13,,"28,697.30",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-13,,"28,629.10",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-13,,"29,983.95",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-13,,"13,496.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-13,,"18,333.85",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-13,,"12,262.60","4,35,256.95","3,48,205.55","2,020.00"
3078,Atsugi,Corner Pocket,Oct-13,,"21,206.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-13,,"12,584.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-13,,"48,373.10",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-14,,"79,283.00",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-14,,"65,327.30",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-14,,"71,344.10",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-14,,"78,940.95",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-14,,"1,01,820.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-14,,"53,296.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-14,,"76,386.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-14,,"61,457.70",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-14,,"64,419.75","8,99,856.97","7,34,440.40","2,020.00"
3078,Atsugi,Corner Pocket,Oct-14,,"69,540.35",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-14,,"62,032.40",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-14,,"65,507.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-15,,"61,746.85",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-15,,"63,483.45",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-15,,"67,815.50",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-15,,"92,738.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-15,,"55,975.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-15,,"47,112.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-15,,"55,335.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-15,,"44,192.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-15,,"24,616.00","8,89,192.00","7,10,097.10","2,020.00"
3078,Atsugi,Corner Pocket,Oct-15,,"55,298.00",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-15,,"38,254.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-15,,"41,093.95",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-16,,"24,142.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-16,,"32,536.10",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-16,,"38,115.55",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-16,,"37,123.90",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-16,,"27,620.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-16,,"41,276.00",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-16,,"26,707.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-16,,"26,337.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-16,,"43,952.60","5,49,578.29","4,32,458.80","2,020.00"
3078,Atsugi,Corner Pocket,Oct-16,,"29,844.20",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-16,,"26,763.45",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-16,,"41,910.50",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-17,,"44,085.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-17,,"28,434.20",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-17,,"29,015.35",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-17,,"44,051.50",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-17,,"23,298.75",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-17,,"24,149.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-17,,"17,322.30",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-17,,"27,403.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-17,,"12,149.25","4,38,801.05","3,48,427.85","2,020.00"
3078,Atsugi,Corner Pocket,Oct-17,,"18,012.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-17,,"28,522.25",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-17,,"28,256.25",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-18,,"2,748.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-18,,"21,422.30",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-18,,"14,617.40",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-18,,"19,467.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-18,,"15,900.45",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-18,,"20,298.45",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-18,,"13,651.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-18,,"29,691.40",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-18,,"23,882.60","2,97,444.45","2,36,471.95","2,020.00"
3078,Atsugi,Corner Pocket,Oct-18,,"29,324.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-18,,"22,379.35",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-18,,"21,520.70",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-19,,"31,937.90",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-19,,"11,264.40",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-19,,"22,402.25",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-19,,"34,429.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-19,,"21,815.00",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-19,,"25,448.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-19,,"20,114.20",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-19,,"39,030.60",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-19,,"17,356.75","3,71,280.20","2,97,024.20","2,020.00"
3078,Atsugi,Corner Pocket,Oct-19,,"12,248.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-19,,"21,389.55",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-19,,"18,114.50",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-20,,"38,934.80",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-20,,"3,089.15",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-20,,"24,818.75",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-20,,-,,,"2,020.00"
3078,Atsugi,Corner Pocket,May-20,,,,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-20,,,,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-20,,"21,179.20",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-20,,"14,948.40",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-20,,"36,046.30","2,38,461.80","1,90,769.45","2,020.00"
3078,Atsugi,Corner Pocket,Oct-12,,,,,"2,020.00"
3078,Atsugi,Corner Pocket,Nov-12,,"58,984.50",,,"2,020.00"
3078,Atsugi,Corner Pocket,Dec-12,,"61,889.65",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jan-13,,"66,360.85",,,"2,020.00"
3078,Atsugi,Corner Pocket,Feb-13,,"97,922.70",,,"2,020.00"
3078,Atsugi,Corner Pocket,Mar-13,,"72,165.25",,,"2,020.00"
3078,Atsugi,Corner Pocket,Apr-13,,"1,05,557.10",,,"2,020.00"
3078,Atsugi,Corner Pocket,May-13,,"1,19,814.95",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jun-13,,"1,09,613.95",,,"2,020.00"
3078,Atsugi,Corner Pocket,Jul-13,,"84,795.95",,,"2,020.00"
3078,Atsugi,Corner Pocket,Aug-13,,"97,195.05",,,"2,020.00"
3078,Atsugi,Corner Pocket,Sep-13,,"81,032.00","11,83,136.06","9,55,331.95","2,020.00"
3079,Atsugi,Club Trilogy,Oct-13,,"77,410.10",,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-13,,"57,621.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-13,,"43,139.55",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,May-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-14,,-,"2,33,743.39","1,78,171.60","2,020.00"
3079,Atsugi,Club Trilogy,Oct-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-14,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-15,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-15,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-15,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-15,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,May-15,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-15,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-15,,"11,683.10",,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-15,,"26,190.15",,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-15,,"27,030.50","81,129.70","64,903.75","2,020.00"
3079,Atsugi,Club Trilogy,Oct-15,,"33,795.60",,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-15,,"22,011.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-15,,"33,581.40",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-16,,"22,810.25",,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-16,,"40,170.45",,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-16,,"49,954.80",,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-16,,"41,910.60",,,"2,020.00"
3079,Atsugi,Club Trilogy,May-16,,"60,667.10",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-16,,"56,258.25",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-16,,"23,354.50",,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-16,,"61,327.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-16,,"57,067.35","6,28,637.80","5,02,910.20","2,020.00"
3079,Atsugi,Club Trilogy,Oct-16,,"43,133.40",,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-16,,"35,333.50",,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-16,,"62,257.75",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-17,,"37,421.60",,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-17,,"51,238.55",,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-17,,"71,043.30",,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-17,,"82,481.55",,,"2,020.00"
3079,Atsugi,Club Trilogy,May-17,,"57,557.40",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-17,,"52,356.80",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-17,,"56,714.00",,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-17,,"72,827.50",,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-17,,"55,712.75","8,47,597.65","6,78,078.10","2,020.00"
3079,Atsugi,Club Trilogy,Oct-17,,"47,392.15",,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-17,,"50,266.20",,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-17,,"51,408.00",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-18,,"45,733.65",,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-18,,"61,189.70",,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-18,,"58,824.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-18,,"84,668.30",,,"2,020.00"
3079,Atsugi,Club Trilogy,May-18,,"66,534.00",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-18,,"43,617.40",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-18,,"57,897.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-18,,"48,260.75",,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-18,,"57,594.05","8,41,733.95","6,73,387.10","2,020.00"
3079,Atsugi,Club Trilogy,Oct-18,,"37,873.35",,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-18,,"47,413.15",,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-18,,"48,556.20",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-19,,"45,058.50",,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-19,,"59,299.25",,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-19,,"78,261.65",,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-19,,"98,299.15",,,"2,020.00"
3079,Atsugi,Club Trilogy,May-19,,"86,436.05",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-19,,"57,854.80",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-19,,"79,363.70",,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-19,,"84,680.80",,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-19,,"71,141.95","9,92,798.10","7,94,238.55","2,020.00"
3079,Atsugi,Club Trilogy,Oct-19,,"84,868.15",,,"2,020.00"
3079,Atsugi,Club Trilogy,Nov-19,,"52,097.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Dec-19,,"61,091.30",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jan-20,,"87,045.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Feb-20,,"77,095.45",,,"2,020.00"
3079,Atsugi,Club Trilogy,Mar-20,,"91,457.95",,,"2,020.00"
3079,Atsugi,Club Trilogy,Apr-20,,-,,,"2,020.00"
3079,Atsugi,Club Trilogy,May-20,,,,,"2,020.00"
3079,Atsugi,Club Trilogy,Jun-20,,"23,116.60",,,"2,020.00"
3079,Atsugi,Club Trilogy,Jul-20,,"64,507.75",,,"2,020.00"
3079,Atsugi,Club Trilogy,Aug-20,,"52,813.65",,,"2,020.00"
3079,Atsugi,Club Trilogy,Sep-20,,"86,006.85","8,45,154.45","6,80,101.60","2,020.00"
3083,Atsugi,CPO Club,Oct-12,,,,,"2,020.00"
3083,Atsugi,CPO Club,Nov-12,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Dec-12,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Jan-13,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Feb-13,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Mar-13,,"5,672.80",,,"2,020.00"
3083,Atsugi,CPO Club,Apr-13,,"4,496.00",,,"2,020.00"
3083,Atsugi,CPO Club,May-13,,"4,027.20",,,"2,020.00"
3083,Atsugi,CPO Club,Jun-13,,"1,433.60",,,"2,020.00"
3083,Atsugi,CPO Club,Jul-13,,"1,573.60",,,"2,020.00"
3083,Atsugi,CPO Club,Aug-13,,"1,373.60",,,"2,020.00"
3083,Atsugi,CPO Club,Sep-13,,"1,450.40","25,034.00","20,027.20","2,020.00"
3083,Atsugi,CPO Club,Oct-13,,"1,577.60",,,"2,020.00"
3083,Atsugi,CPO Club,Nov-13,,544.00,,,"2,020.00"
3083,Atsugi,CPO Club,Dec-13,,516.80,,,"2,020.00"
3083,Atsugi,CPO Club,Jan-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Feb-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Mar-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Apr-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,May-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Jun-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Jul-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Aug-14,,-,,,"2,020.00"
3083,Atsugi,CPO Club,Sep-14,,-,"3,298.00","2,638.40","2,020.00"
2588,Naples,Capo Flight Deck,Oct-08,"44,144.73","29,404.05",,,"2,020.00"
2588,Naples,Capo Flight Deck,Nov-08,"35,909.02","26,094.10",,,"2,020.00"
2588,Naples,Capo Flight Deck,Dec-08,"18,349.16","14,983.10",,,"2,020.00"
2588,Naples,Capo Flight Deck,Oct-12,"44,901.79","31,954.20",,,"2,020.00"
2588,Naples,Capo Flight Deck,Nov-12,"50,190.56","35,031.15",,,"2,020.00"
2588,Naples,Capo Flight Deck,Dec-12,"30,235.92","23,377.60",,,"2,020.00"
2588,Naples,Capo Flight Deck,Jan-13,"39,135.75","26,313.30",,,"2,020.00"
2588,Naples,Capo Flight Deck,Feb-13,"45,027.75","30,507.40",,,"2,020.00"
2588,Naples,Capo Flight Deck,Mar-13,"39,108.72","28,807.10",,,"2,020.00"
2588,Naples,Capo Flight Deck,Apr-13,"54,138.51","38,204.50",,,"2,020.00"
2588,Naples,Capo Flight Deck,May-13,"64,291.60","45,005.45",,,"2,020.00"
